Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Year,Month,Day,Weekday,Order_Hour,Pickup_Hour
gxcu741463614,20,4.3,11.024839,77.007003,11.064839,77.047003,Sandstorms,High,motorcycle ,Metropolitian ,195,Outdoors,2022,3,21,0,13.0,13
iewo009409829,30,4.9,0.0,0.0,0.06,0.06,Fog,Jam,scooter ,Metropolitian ,150,Skincare,2022,4,3,6,21.0,21
wzdp620416536,35,4.3,18.546258,73.904337,18.616258,73.974337,Sandstorms,Medium,scooter ,Metropolitian ,185,Snacks,2022,3,2,2,18.0,18
xwqx674457324,38,4.6,0.0,0.0,0.07,0.07,Sunny,Low,scooter ,Metropolitian ,130,Cosmetics,2022,3,29,1,23.0,23
wgez171974899,27,4.8,12.98041,77.640489,13.01041,77.670489,Stormy,Jam,motorcycle ,Urban ,110,Books,2022,3,26,5,21.0,21
qsnd853521465,37,4.6,13.045479,80.23311,13.065479,80.25311,Cloudy,Low,motorcycle ,Urban ,90,Books,2022,3,19,5,8.0,8
vovm327402998,37,4.9,30.892978,75.821847,30.902978,75.831847,Windy,High,van,Urban ,125,Jewelry,2022,2,15,1,11.0,11
zual355267183,29,5.0,26.914142,75.805704,26.994142,75.885704,Cloudy,Jam,scooter ,Metropolitian ,180,Sports,2022,3,10,3,20.0,20
nyra844742346,21,4.7,18.546258,73.904337,18.566258,73.924337,Cloudy,High,scooter ,Metropolitian ,150,Kitchen,2022,3,30,2,11.0,11
aeim998413135,24,4.8,11.010375,76.95295,11.080375,77.02295,Cloudy,Medium,scooter ,Metropolitian ,190,Shoes,2022,3,31,3,17.0,17
deto945328636,28,4.8,26.492106,80.327797,26.622106,80.457797,Cloudy,Medium,motorcycle ,Metropolitian ,145,Skincare,2022,2,18,4,17.0,17
rvsf644883368,29,4.7,23.353783,85.326967,23.413783,85.386967,Cloudy,Medium,scooter ,Urban ,75,Cosmetics,2022,3,17,3,18.0,19
tovi094501917,37,5.0,26.956431,75.776649,27.016431,75.836649,Sunny,Low,motorcycle ,Metropolitian ,70,Home,2022,3,7,0,23.0,23
elfe667088398,25,4.3,12.970324,77.645748,12.980324,77.655748,Sandstorms,Low,motorcycle ,Metropolitian ,125,Books,2022,3,5,5,11.0,11
ajti286530272,32,5.0,21.186608,72.794136,21.236608,72.844136,Sunny,Low,motorcycle ,Metropolitian ,14,Grocery,2022,3,3,3,23.0,0
prec794763888,33,4.0,30.319528,78.040267,30.349528,78.070267,Stormy,Jam,scooter ,Metropolitian ,155,Clothing,2022,2,15,1,22.0,22
yspp184057250,29,5.0,17.426228,78.407495,17.446228,78.427495,Sandstorms,High,scooter ,Urban ,120,Home,2022,3,9,2,11.0,11
lwpm716447968,31,4.9,12.284747,76.625861,12.294747,76.635861,Cloudy,Low,motorcycle ,Metropolitian ,80,Cosmetics,2022,3,15,1,9.0,9
vota903394468,34,4.8,26.902908,75.792934,26.932908,75.822934,Cloudy,Low,motorcycle ,Metropolitian ,120,Kitchen,2022,3,30,2,23.0,23
osgw839561350,25,4.1,19.221315,72.862381,19.311315,72.952381,Fog,Jam,scooter ,Urban ,180,Books,2022,4,4,0,19.0,19
inaq043975954,27,4.8,12.970221,77.645396,13.020221,77.695396,Fog,Jam,scooter ,Metropolitian ,28,Grocery,2022,4,1,4,19.0,19
klja140394457,38,4.7,12.934179,77.615797,13.044179,77.725797,Sunny,Medium,motorcycle ,Metropolitian ,130,Toys,2022,3,10,3,18.0,19
mzpk340784069,26,4.5,9.985497,76.276999,10.115497,76.406999,Sandstorms,Medium,scooter ,Metropolitian ,130,Outdoors,2022,2,12,5,18.0,18
wwre943502647,31,4.9,11.024839,77.007003,11.074839,77.057003,Sandstorms,Low,scooter ,Other,130,Shoes,2022,4,1,4,22.0,22
vktv006191667,39,4.3,23.351058,85.325731,23.441058,85.415731,Sandstorms,Medium,scooter ,Urban ,165,Jewelry,2022,3,20,6,18.0,18
uytj394346648,22,4.8,11.024839,77.007003,11.154839,77.137003,Sandstorms,Jam,motorcycle ,Metropolitian ,135,Electronics,2022,3,2,2,19.0,19
yjap725090840,36,4.7,0.0,0.0,0.02,0.02,Cloudy,High,motorcycle ,Metropolitian ,195,Snacks,2022,3,3,3,11.0,12
vodz198348744,20,4.5,13.029198,77.570997,13.039198,77.580997,Sandstorms,Low,motorcycle ,Metropolitian ,15,Grocery,2022,4,5,1,9.0,10
rdoz589366092,30,4.5,13.02978,80.208812,13.10978,80.288812,Sunny,Low,motorcycle ,Urban ,140,Sports,2022,3,20,6,22.0,22
isuq750042001,32,4.5,21.186608,72.794136,21.316608,72.924136,Cloudy,Medium,motorcycle ,Metropolitian ,175,Snacks,2022,4,4,0,17.0,17
kwng569935899,34,4.8,19.1813,72.836191,19.3113,72.966191,Sandstorms,Medium,van,Metropolitian ,105,Clothing,2022,3,12,5,18.0,18
loyq490913568,34,4.6,9.979186,76.317361,10.039186,76.377361,Sandstorms,Jam,scooter ,Metropolitian ,125,Skincare,2022,2,15,1,21.0,21
erkq298987703,24,4.8,19.131141,72.813074,19.21114,72.893074,Cloudy,Low,scooter ,Metropolitian ,120,Outdoors,2022,3,12,5,22.0,22
xqwu026040370,35,4.1,17.451976,78.385883,17.471976,78.405883,Windy,Low,motorcycle ,Urban ,120,Cosmetics,2022,3,24,3,9.0,9
aobj024142364,24,4.8,17.430448,78.418213,17.490448,78.478213,Cloudy,Medium,motorcycle ,Metropolitian ,110,Jewelry,2022,3,13,6,18.0,19
uwot575316188,23,4.5,11.000762,76.981876,11.060762,77.041876,Sandstorms,Jam,scooter ,Metropolitian ,125,Cosmetics,2022,3,13,6,20.0,20
ctow040227936,25,4.3,22.53796,88.349843,22.58796,88.399843,Windy,Low,motorcycle ,Urban ,140,Shoes,2022,2,17,3,22.0,22
whhy194168813,26,4.8,0.0,0.0,0.06,0.06,Sandstorms,Jam,motorcycle ,Urban ,75,Clothing,2022,3,3,3,20.0,20
jowy573562336,27,5.0,21.157729,72.768726,21.187729,72.798726,Sandstorms,Medium,motorcycle ,Metropolitian ,85,Home,2022,3,9,2,18.0,18
sgmb738735347,23,4.6,11.024839,77.007003,11.044839,77.027003,Fog,Low,motorcycle ,Metropolitian ,80,Cosmetics,2022,3,1,1,10.0,10
caqe553352779,33,4.4,23.416792,85.316842,23.546792,85.446842,Sandstorms,Medium,scooter ,Metropolitian ,160,Skincare,2022,3,12,5,18.0,18
wuyc124789250,37,4.2,23.353783,85.326967,23.373783,85.346967,Stormy,Low,motorcycle ,Metropolitian ,170,Cosmetics,2022,3,30,2,10.0,10
nztn573932124,33,4.5,23.39925,85.390464,23.52925,85.520464,Sunny,Low,scooter ,Metropolitian ,105,Cosmetics,2022,3,2,2,22.0,22
jkje874235834,24,4.8,11.021278,76.995017,11.041278,77.015017,Sunny,Low,scooter ,Urban ,80,Jewelry,2022,4,5,1,10.0,11
lzux792298119,32,4.6,-15.498603,73.826911,15.568603,73.896911,Sandstorms,Low,motorcycle ,Metropolitian ,120,Toys,2022,2,18,4,23.0,23
cbhp681971805,22,4.6,12.325461,76.632278,12.355461,76.662278,Cloudy,Low,motorcycle ,Metropolitian ,85,Electronics,2022,3,17,3,22.0,22
amhd803088489,28,4.8,12.972793,80.249982,13.022793,80.299982,Windy,Jam,scooter ,Metropolitian ,70,Cosmetics,2022,3,17,3,20.0,20
vxjg312623808,35,4.4,22.308096,73.167753,22.438096,73.297753,Stormy,Medium,motorcycle ,Metropolitian ,220,Sports,2022,3,18,4,18.0,18
ffnq515048081,23,4.6,21.157735,72.768778,21.207735,72.818778,Stormy,Jam,scooter ,Metropolitian ,12,Grocery,2022,4,3,6,20.0,20
ipml754512103,24,4.8,22.753839,75.897429,22.813838,75.957429,Sandstorms,Medium,scooter ,Urban ,115,Toys,2022,3,30,2,17.0,17
zvqf312367853,37,4.4,18.543626,73.905101,18.573626,73.935101,Sandstorms,Low,motorcycle ,Metropolitian ,110,Books,2022,4,1,4,23.0,23
gesx622120321,25,4.1,26.90294,75.793007,27.03294,75.923007,Stormy,Jam,motorcycle ,Metropolitian ,165,Skincare,2022,3,27,6,19.0,19
ikdi505692449,34,4.7,23.416792,85.316842,23.546792,85.446842,Windy,Low,motorcycle ,Urban ,140,Jewelry,2022,3,14,0,22.0,22
lvle625386595,29,4.8,26.956431,75.776649,27.096431,75.916649,Sunny,Jam,scooter ,Urban ,55,Apparel,2022,3,6,6,19.0,19
mpur773201498,26,4.7,17.455894,78.375467,17.535894,78.455467,Cloudy,Medium,scooter ,Metropolitian ,140,Cosmetics,2022,3,20,6,18.0,19
neom404454162,30,4.9,11.006686,76.951736,11.096686,77.041736,Sunny,Medium,motorcycle ,Metropolitian ,135,Jewelry,2022,3,4,4,18.0,18
usbr375904561,25,5.0,19.12663,72.829976,19.23663,72.939976,Cloudy,Jam,motorcycle ,Metropolitian ,46,Grocery,2022,3,16,2,21.0,21
nhba223928428,28,4.1,26.921411,75.793604,26.981411,75.853604,Stormy,Low,motorcycle ,Urban ,19,Grocery,2022,4,5,1,23.0,0
rzmx717436027,33,4.6,17.483216,78.552111,17.563216,78.632111,Cloudy,Jam,van,Metropolitian ,180,Jewelry,2022,3,16,2,20.0,20
ozga735969827,22,4.6,18.536562,73.896485,18.616562,73.976485,Cloudy,Low,motorcycle ,Metropolitian ,100,Electronics,2022,3,14,0,22.0,22
fqqi971682443,20,4.6,0.0,0.0,0.09,0.09,Sandstorms,Jam,van,Metropolitian ,90,Skincare,2022,2,12,5,19.0,19
bxih641269899,25,5.0,26.913726,75.75282,26.943726,75.78282,Stormy,Jam,motorcycle ,Urban ,175,Outdoors,2022,4,3,6,19.0,19
axiq814821152,37,4.7,12.934179,77.615797,12.984179,77.665797,Sunny,Medium,motorcycle ,Metropolitian ,120,Books,2022,4,1,4,18.0,19
gtes651064019,33,4.7,17.45971,78.368855,17.54971,78.458855,Stormy,Medium,motorcycle ,Metropolitian ,215,Toys,2022,3,12,5,17.0,17
urqx052248930,38,4.6,22.725748,75.898497,22.795748,75.968497,Cloudy,Low,scooter ,Urban ,150,Home,2022,3,8,1,23.0,23
ppsl374265747,23,4.6,17.458998,78.500366,17.588998,78.630366,Sandstorms,Jam,motorcycle ,Metropolitian ,165,Pet Supplies,2022,3,10,3,19.0,19
guju029702864,27,4.8,26.47775,80.351569,26.50775,80.381569,Fog,Jam,motorcycle ,Urban ,115,Skincare,2022,2,17,3,20.0,20
zhdl655136552,28,4.5,22.751234,75.88949,22.841234,75.97949,Cloudy,Low,motorcycle ,Metropolitian ,115,Kitchen,2022,3,4,4,22.0,22
brqr482009138,38,3.8,11.016298,76.972076,11.126298,77.082076,Stormy,Jam,motorcycle ,Metropolitian ,185,Snacks,2022,4,2,5,20.0,20
pahp948601341,38,4.7,21.17106,72.789292,21.23106,72.849292,Fog,Low,motorcycle ,Metropolitian ,100,Outdoors,2022,3,28,0,23.0,23
kxsr512913123,30,4.2,21.17106,72.789292,21.30106,72.919292,Sandstorms,Jam,motorcycle ,Metropolitian ,215,Jewelry,2022,3,27,6,22.0,22
dupz224937502,34,4.9,15.574828,73.766883,15.644828,73.836883,Fog,Jam,motorcycle ,Semi-Urban ,49,Grocery,2022,2,12,5,20.0,20
mtuh893811574,26,4.6,22.32,73.17,22.37,73.22,Windy,Jam,motorcycle ,Metropolitian ,80,Outdoors,2022,3,24,3,19.0,19
qzsi774787214,30,4.1,23.374989,85.335486,23.384989,85.345486,Fog,High,motorcycle ,Metropolitian ,160,Outdoors,2022,3,17,3,11.0,11
pbhd518706011,20,5.0,12.3085,76.665808,12.3985,76.755808,Sandstorms,Low,motorcycle ,Metropolitian ,95,Snacks,2022,3,20,6,22.0,23
wutf624130886,36,4.7,9.982834,76.283268,10.002834,76.303268,Stormy,Low,motorcycle ,Metropolitian ,110,Shoes,2022,2,11,4,10.0,11
wlze421172704,21,4.5,21.157735,72.768778,21.207735,72.818778,Cloudy,Low,motorcycle ,Urban ,65,Toys,2022,3,5,5,22.0,22
vtvi377804775,38,4.3,18.520016,73.830547,18.600016,73.910547,Sunny,Jam,scooter ,Metropolitian ,160,Apparel,2022,3,16,2,20.0,20
poyq526857235,34,4.9,12.323225,76.630028,12.413225,76.720028,Stormy,Jam,scooter ,Metropolitian ,140,Snacks,2022,3,6,6,19.0,19
busl086645811,21,4.8,21.185047,72.80859,21.205047,72.82859,Fog,High,motorcycle ,Metropolitian ,135,Snacks,2022,3,28,0,11.0,12
oxrx796407249,34,4.9,21.185047,72.80859,21.265047,72.88859,Sunny,Medium,van,Metropolitian ,125,Home,2022,4,6,2,18.0,18
pffr415322570,20,4.6,18.563934,73.915367,18.643935,73.995367,Fog,Medium,motorcycle ,Metropolitian ,130,Electronics,2022,3,18,4,19.0,19
kkqs956233595,37,4.7,19.055831,72.833984,19.165831,72.943984,Sandstorms,Low,motorcycle ,Urban ,140,Clothing,2022,3,25,4,23.0,0
zbxr948294619,29,4.7,0.0,0.0,0.08,0.08,Sandstorms,Medium,motorcycle ,Metropolitian ,110,Electronics,2022,3,31,3,17.0,17
xxoz357578461,37,4.2,22.307898,73.167788,22.327898,73.187788,Windy,Low,motorcycle ,Urban ,155,Outdoors,2022,3,3,3,9.0,9
anyi108829506,23,4.6,12.906229,77.596791,12.956229,77.646791,Sandstorms,Jam,scooter ,Metropolitian ,115,Shoes,2022,3,11,4,19.0,19
nfev084173538,20,5.0,22.728163,75.884212,22.768163,75.924212,Windy,High,scooter ,Metropolitian ,100,Outdoors,2022,3,5,5,14.0,15
dbgh330090811,32,4.6,26.846156,75.8023,26.866156,75.8223,Sunny,Low,motorcycle ,Metropolitian ,100,Clothing,2022,3,30,2,10.0,10
mpxq308150217,36,4.9,22.761226,75.887522,22.891226,76.017522,Fog,Low,motorcycle ,Metropolitian ,145,Shoes,2022,3,12,5,22.0,22
qhdx219978183,23,5.0,0.0,0.0,0.13,0.13,Cloudy,Jam,scooter ,Urban ,150,Clothing,2022,3,6,6,19.0,19
dszd250438669,22,4.7,18.53408,73.89852,18.58408,73.94852,Cloudy,Jam,motorcycle ,Metropolitian ,130,Toys,2022,3,5,5,20.0,20
dhcs990244044,25,4.6,19.121999,72.908493,19.191999,72.978493,Stormy,Jam,motorcycle ,Metropolitian ,185,Skincare,2022,3,12,5,21.0,21
xyjd904997634,25,4.7,22.75004,75.902847,22.88004,76.032847,Sandstorms,Low,motorcycle ,Urban ,110,Sports,2022,3,20,6,0.0,0
yxao328052567,28,4.9,12.316967,76.603067,12.396967,76.683067,Sunny,Jam,motorcycle ,Metropolitian ,105,Shoes,2022,3,16,2,21.0,21
addy020659955,30,4.7,23.232357,77.429989,23.292357,77.489989,Windy,Low,scooter ,Urban ,115,Kitchen,2022,2,11,4,23.0,23
lprz801453241,30,4.0,12.913041,77.683237,12.993041,77.763237,Sandstorms,Medium,motorcycle ,Metropolitian ,225,Books,2022,3,23,2,18.0,18
grcu232278681,31,4.5,30.327968,78.046106,30.387968,78.106106,Cloudy,Low,motorcycle ,Metropolitian ,85,Books,2022,2,15,1,23.0,23
otvv855855027,34,4.8,22.53796,88.349843,22.64796,88.459843,Stormy,Low,van,Urban ,105,Jewelry,2022,2,14,0,22.0,22
jnmm279957570,39,5.0,13.054347,80.257221,13.124347,80.327221,Cloudy,Low,motorcycle ,Urban ,36,Grocery,2022,4,6,2,23.0,23
ulkp836285999,34,4.8,19.879631,75.323403,19.969631,75.413403,Fog,Jam,scooter ,Urban ,45,Grocery,2022,2,12,5,19.0,19
kbwp957213099,20,4.2,30.332735,78.054222,30.392735,78.114222,Stormy,Low,motorcycle ,Metropolitian ,80,Skincare,2022,2,15,1,22.0,22
oqsq930105989,23,4.8,12.326356,76.619103,12.436356,76.729103,Windy,Medium,motorcycle ,Metropolitian ,140,Snacks,2022,3,18,4,17.0,17
cmnc906071657,36,3.8,27.159795,78.04299,27.269795,78.15299,Sandstorms,Jam,motorcycle ,Metropolitian ,195,Apparel,2022,2,16,2,20.0,20
hiar146131807,27,4.4,17.433809,78.386744,17.473809,78.426744,Sunny,High,motorcycle ,Urban ,245,Cosmetics,2022,3,26,5,14.0,14
avxm701144713,30,5.0,11.003669,76.976494,11.093669,77.066494,Sunny,Jam,van,Metropolitian ,90,Shoes,2022,4,6,2,20.0,20
zdhc088874046,21,5.0,18.530963,73.828972,18.570963,73.868972,Windy,High,motorcycle ,Metropolitian ,100,Home,2022,3,15,1,12.0,12
kcdp948835010,35,4.9,22.725835,75.887648,22.855835,76.017648,Windy,Low,van,Urban ,80,Sports,2022,3,27,6,23.0,23
akhq405859130,33,4.4,19.878028,75.317475,20.008028,75.447475,Sandstorms,Jam,motorcycle ,Metropolitian ,240,Outdoors,2022,2,12,5,21.0,21
qbly178944100,27,5.0,21.183434,72.814492,21.223434,72.854492,Fog,High,motorcycle ,Metropolitian ,110,Sports,2022,3,5,5,12.0,13
znar897483041,36,4.7,22.761593,75.886362,22.851593,75.976362,Cloudy,Medium,motorcycle ,Metropolitian ,190,Electronics,2022,4,2,5,17.0,17
xgat084246194,38,4.5,18.520016,73.830547,18.600016,73.910547,Cloudy,Jam,motorcycle ,Metropolitian ,54,Grocery,2022,3,10,3,21.0,21
lais559665009,22,4.5,23.374878,85.335739,23.414878,85.375739,Sandstorms,Medium,scooter ,Urban ,130,Books,2022,3,3,3,15.0,15
qkbu578960384,34,4.6,12.972532,77.608179,13.062532,77.698179,Sunny,Jam,scooter ,Metropolitian ,125,Pet Supplies,2022,4,6,2,20.0,20
mnmc254016841,39,3.7,21.15276,72.778059,21.26276,72.888059,Windy,Jam,motorcycle ,Metropolitian ,40,Grocery,2022,3,25,4,21.0,22
bbcf239154360,33,5.0,11.024839,77.007003,11.034839,77.017003,Windy,High,scooter ,Metropolitian ,150,Outdoors,2022,3,15,1,11.0,11
wrug992353529,22,4.9,18.563934,73.915367,18.573935,73.925367,Sunny,Low,motorcycle ,Metropolitian ,115,Cosmetics,2022,4,3,6,8.0,8
jeyq691725466,34,4.9,18.636215,73.751081,18.646215,73.761081,Cloudy,Low,scooter ,Metropolitian ,85,Apparel,2022,3,7,0,8.0,9
itrw068237618,39,4.8,23.211529,77.419399,23.221529,77.429399,Fog,Low,motorcycle ,Metropolitian ,75,Sports,2022,2,17,3,8.0,8
ifei678197944,30,4.8,13.045479,80.23311,13.075479,80.26311,Fog,Low,motorcycle ,Metropolitian ,140,Electronics,2022,3,30,2,23.0,23
cnfj180123327,30,4.3,22.745536,75.893106,22.855536,76.003106,Sandstorms,Medium,motorcycle ,Metropolitian ,160,Toys,2022,3,23,2,17.0,18
zucn407359196,22,4.8,10.020683,76.310631,10.070683,76.360631,Stormy,Low,motorcycle ,Urban ,50,Skincare,2022,2,11,4,23.0,23
lwtk059387686,39,4.8,12.326356,76.619103,12.356356,76.649103,Windy,Medium,scooter ,Urban ,150,Cosmetics,2022,3,3,3,18.0,18
ylkk284505464,31,4.4,17.440827,78.393391,17.450827,78.403391,Stormy,Low,motorcycle ,Metropolitian ,130,Kitchen,2022,3,3,3,10.0,10
emim419554094,26,4.8,22.761226,75.887522,22.781226,75.907522,Fog,Low,motorcycle ,Metropolitian ,100,Home,2022,3,19,5,8.0,8
dnbl632958730,27,4.8,26.911927,75.797282,27.051927,75.937282,Sunny,Jam,scooter ,Urban ,75,Electronics,2022,3,4,4,19.0,20
hvrx853921937,33,4.8,21.173493,72.801953,21.243493,72.871953,Fog,Jam,motorcycle ,Metropolitian ,220,Sports,2022,3,2,2,21.0,21
xpcu451897680,39,4.8,12.913041,77.683237,12.983041,77.753237,Cloudy,Jam,motorcycle ,Metropolitian ,245,Home,2022,3,23,2,20.0,20
mjer848584231,25,4.7,30.335259,78.053162,30.375259,78.093162,Windy,Medium,motorcycle ,Other,115,Clothing,2022,2,13,6,16.0,16
fxlt131315383,36,4.7,12.933298,77.614293,13.063298,77.744293,Fog,Medium,motorcycle ,Metropolitian ,190,Electronics,2022,3,23,2,18.0,18
fctl034821381,27,4.5,22.728163,75.884212,22.778163,75.934212,Sandstorms,Low,scooter ,Urban ,80,Jewelry,2022,3,9,2,22.0,22
dkqv788669743,26,4.8,23.333017,85.3172,23.343017,85.3272,Stormy,Low,scooter ,Metropolitian ,85,Snacks,2022,3,15,1,9.0,9
lptg811070176,30,5.0,21.170096,72.789122,21.210096,72.829122,Cloudy,High,motorcycle ,Metropolitian ,125,Kitchen,2022,3,5,5,12.0,13
ieiv858952067,35,4.6,0.0,0.0,0.04,0.04,Cloudy,High,motorcycle ,Urban ,130,Snacks,2022,3,15,1,14.0,14
yonp254554719,26,4.5,0.0,0.0,0.11,0.11,Cloudy,Jam,motorcycle ,Urban ,225,Home,2022,3,4,4,20.0,21
rilr720419885,28,5.0,25.450329,81.834279,25.460329,81.844279,Fog,Low,motorcycle ,Metropolitian ,100,Home,2022,2,17,3,11.0,11
uwtp108413851,27,5.0,18.520016,73.830547,18.600016,73.910547,Windy,Jam,van,Urban ,130,Shoes,2022,3,29,1,21.0,21
cdxn980557822,35,4.3,13.091809,80.219104,13.171809,80.299104,Fog,Jam,scooter ,Metropolitian ,230,Clothing,2022,3,20,6,20.0,20
ddoo390029070,32,4.8,25.450377,81.834236,25.540377,81.924236,Windy,Jam,motorcycle ,Metropolitian ,180,Apparel,2022,2,14,0,19.0,19
pgjj769536301,27,4.5,13.066762,80.251865,13.116762,80.301865,Fog,Medium,scooter ,Urban ,90,Toys,2022,3,19,5,17.0,17
gkjt823404982,36,4.1,12.323225,76.630028,12.453225,76.760028,Stormy,Medium,scooter ,Metropolitian ,190,Outdoors,2022,3,4,4,18.0,19
army390819187,22,4.7,0.0,0.0,0.13,0.13,Stormy,Jam,motorcycle ,Metropolitian ,75,Skincare,2022,4,6,2,21.0,21
zddr161999072,22,4.5,12.284747,76.625861,12.344747,76.685861,Fog,Low,van,Urban ,70,Toys,2022,3,3,3,23.0,23
bqxv430654901,23,4.6,18.592718,73.773572,18.672718,73.853572,Sunny,Low,motorcycle ,Metropolitian ,105,Sports,2022,3,18,4,22.0,23
zfyn981518441,32,4.6,12.975996,80.221898,13.055996,80.301898,Cloudy,Jam,motorcycle ,Metropolitian ,240,Skincare,2022,3,8,1,19.0,20
iftx794774789,22,4.8,26.921411,75.793604,26.941411,75.813604,Sunny,Low,scooter ,Metropolitian ,85,Pet Supplies,2022,3,26,5,11.0,11
cobs071975988,24,4.9,12.972161,77.596014,12.982161,77.606014,Sandstorms,Low,motorcycle ,Urban ,50,Books,2022,3,9,2,8.0,9
hdbm751968000,24,4.6,21.173343,72.792731,21.183343,72.802731,Sandstorms,Low,motorcycle ,Urban ,50,Toys,2022,4,5,1,8.0,8
rxxx336263067,31,4.9,22.651847,75.881991,22.761847,75.991991,Fog,Medium,van,Urban ,220,Home,2022,3,14,0,18.0,18
pszp814571202,32,4.4,26.902328,75.794257,26.982328,75.874257,Stormy,Jam,van,Metropolitian ,210,Jewelry,2022,3,23,2,19.0,20
vtzu744228822,22,4.5,23.357804,85.325146,23.377804,85.345146,Stormy,Low,scooter ,Metropolitian ,75,Pet Supplies,2022,4,5,1,8.0,8
blbp352805794,36,4.6,17.438263,78.397865,17.488263,78.447865,Sandstorms,Low,motorcycle ,Metropolitian ,125,Outdoors,2022,3,3,3,22.0,22
qcnn315827422,30,4.7,25.454697,81.834492,25.494697,81.874492,Fog,High,scooter ,Metropolitian ,135,Cosmetics,2022,2,15,1,15.0,15
ybir124880294,38,4.9,23.351489,85.324253,23.411489,85.384253,Windy,Low,motorcycle ,Metropolitian ,105,Jewelry,2022,3,7,0,22.0,22
yhsu156273611,25,5.0,30.328174,78.049117,30.338174,78.059117,Cloudy,Low,motorcycle ,Metropolitian ,80,Electronics,2022,2,11,4,10.0,10
iebv102275807,34,4.5,12.352058,76.60665,12.362058,76.61665,Windy,Low,scooter ,Metropolitian ,100,Outdoors,2022,3,26,5,8.0,8
wbfs640479070,27,4.6,30.372202,78.077151,30.412202,78.117151,Fog,High,motorcycle ,Urban ,105,Electronics,2022,2,11,4,12.0,13
xbcn579375103,38,4.6,11.022477,76.995667,11.152477,77.125667,Sunny,Medium,motorcycle ,Metropolitian ,150,Pet Supplies,2022,4,4,0,18.0,18
cjqa634925541,28,4.5,26.911927,75.797282,27.051927,75.937282,Cloudy,Low,motorcycle ,Metropolitian ,110,Cosmetics,2022,3,12,5,23.0,23
whsh610755766,25,5.0,21.183434,72.814492,21.253434,72.884492,Windy,Jam,scooter ,Metropolitian ,20,Grocery,2022,3,27,6,20.0,20
wslo690575227,29,4.8,30.893244,75.821817,30.983244,75.911817,Sunny,Jam,motorcycle ,Metropolitian ,75,Outdoors,2022,2,12,5,21.0,21
emss453898989,36,4.8,23.371292,85.327872,23.411292,85.367872,Cloudy,High,motorcycle ,Metropolitian ,130,Home,2022,4,5,1,13.0,13
vmly337374373,27,4.9,30.88722,75.804893,30.89722,75.814893,Windy,Low,motorcycle ,Metropolitian ,12,Grocery,2022,2,11,4,10.0,10
cmno965678391,21,4.7,12.311072,76.654878,12.351072,76.694878,Fog,High,scooter ,Urban ,115,Skincare,2022,4,1,4,14.0,14
ipva999510914,25,4.1,12.972793,80.249982,12.992793,80.269982,Sandstorms,Low,motorcycle ,Metropolitian ,105,Apparel,2022,3,26,5,8.0,8
yuuq713202254,39,3.6,12.316967,76.603067,12.386967,76.673067,Cloudy,Low,scooter ,Metropolitian ,190,Outdoors,2022,3,4,4,23.0,23
yfml055527533,27,4.9,19.178321,72.834715,19.228321,72.884715,Windy,Jam,motorcycle ,Metropolitian ,115,Pet Supplies,2022,3,13,6,21.0,21
zdvr141036426,29,4.7,11.02091,76.940432,11.06091,76.980432,Windy,High,scooter ,Metropolitian ,140,Jewelry,2022,3,1,1,13.0,14
zymp783586480,31,4.8,11.022477,76.995667,11.032477,77.005667,Sunny,Low,motorcycle ,Metropolitian ,80,Snacks,2022,3,11,4,10.0,10
ywye292906406,34,4.8,15.51315,73.78346,15.60315,73.87346,Fog,Jam,motorcycle ,Other,225,Pet Supplies,2022,2,12,5,20.0,20
tjuw917409506,35,4.3,23.232357,77.429989,23.322357,77.519989,Sunny,Jam,motorcycle ,Metropolitian ,180,Outdoors,2022,2,18,4,19.0,19
msjj272163211,25,4.8,12.914264,77.6784,12.984264,77.7484,Sandstorms,Medium,motorcycle ,Metropolitian ,130,Skincare,2022,3,16,2,17.0,17
zocx194177488,38,4.7,26.910262,75.783013,26.920262,75.793013,Fog,High,scooter ,Metropolitian ,28,Grocery,2022,3,11,4,11.0,11
isma806232335,26,4.3,22.311358,73.164798,22.391358,73.244798,Fog,Jam,motorcycle ,Urban ,165,Outdoors,2022,3,31,3,21.0,22
fukl540762181,32,4.4,17.483216,78.552111,17.523216,78.592111,Fog,High,motorcycle ,Metropolitian ,195,Kitchen,2022,4,3,6,14.0,14
tioy517966418,33,4.8,19.055831,72.833984,19.095831,72.873984,Sunny,Medium,motorcycle ,Metropolitian ,125,Clothing,2022,3,17,3,16.0,16
gndn184376575,31,4.3,13.054347,80.257221,13.184347,80.387221,Sunny,Medium,motorcycle ,Metropolitian ,185,Clothing,2022,3,18,4,18.0,18
xvlb337292251,30,4.6,22.753659,75.903365,22.813659,75.963365,Fog,Low,motorcycle ,Metropolitian ,85,Toys,2022,3,9,2,23.0,23
jber539627741,32,5.0,17.430448,78.418213,17.480448,78.468213,Fog,Jam,motorcycle ,Metropolitian ,39,Grocery,2022,3,5,5,20.0,21
brea277526655,36,4.8,12.934179,77.615797,12.944179,77.625797,Fog,Low,motorcycle ,Urban ,75,Jewelry,2022,3,17,3,10.0,10
qhic553654768,29,4.8,11.016298,76.972076,11.046298,77.002076,Sunny,Low,scooter ,Urban ,100,Toys,2022,3,1,1,22.0,22
